id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento
396,852,2023-01-17 11:00:00,624.9,Alimentação,Cartão de Débito
397,254,2023-01-17 12:00:00,308.78,Entretenimento,Transferência Bancária
398,227,2023-01-17 13:00:00,900.75,Saúde,Dinheiro
399,112,2023-01-17 14:00:00,632.12,Transporte,Dinheiro
400,510,2023-01-17 15:00:00,444.26,Saúde,Transferência Bancária
401,473,2023-01-17 16:00:00,48.37,Entretenimento,Dinheiro
402,99,2023-01-17 17:00:00,504.55,Educação,Cartão de Crédito
403,153,2023-01-17 18:00:00,767.13,Entretenimento,Cartão de Débito
404,861,2023-01-17 19:00:00,272.9,Saúde,Cartão de Débito
405,914,2023-01-17 20:00:00,808.71,Entretenimento,Dinheiro
406,896,2023-01-17 21:00:00,259.29,Alimentação,Transferência Bancária
407,878,2023-01-17 22:00:00,825.51,Entretenimento,Cartão de Crédito
408,338,2023-01-17 23:00:00,94.42,Alimentação,Transferência Bancária
409,706,2023-01-18 00:00:00,867.52,Entretenimento,Cartão de Débito
410,822,2023-01-18 01:00:00,504.19,Alimentação,Dinheiro
411,163,2023-01-18 02:00:00,303.57,Alimentação,Cartão de Crédito
412,720,2023-01-18 03:00:00,272.46,Entretenimento,Dinheiro
413,957,2023-01-18 04:00:00,437.69,Transporte,Cartão de Crédito
414,681,2023-01-18 05:00:00,999.06,Educação,Dinheiro
415,996,2023-01-18 06:00:00,228.12,Educação,Transferência Bancária
416,161,2023-01-18 07:00:00,112.18,Educação,Cartão de Débito
417,580,2023-01-18 08:00:00,589.18,Alimentação,Dinheiro
418,801,2023-01-18 09:00:00,493.66,Educação,Dinheiro
419,398,2023-01-18 10:00:00,528.95,Alimentação,Cartão de Crédito
420,277,2023-01-18 11:00:00,670.27,Transporte,Transferência Bancária
421,816,2023-01-18 12:00:00,274.47,Entretenimento,Transferência Bancária
422,916,2023-01-18 13:00:00,911.56,Entretenimento,Cartão de Crédito
423,504,2023-01-18 14:00:00,441.32,Alimentação,Transferência Bancária
424,896,2023-01-18 15:00:00,137.8,Alimentação,Cartão de Débito
425,392,2023-01-18 16:00:00,744.88,Transporte,Dinheiro
426,135,2023-01-18 17:00:00,646.67,Educação,Cartão de Crédito
427,195,2023-01-18 18:00:00,322.59,Transporte,Transferência Bancária
428,401,2023-01-18 19:00:00,625.3,Entretenimento,Cartão de Débito
429,640,2023-01-18 20:00:00,227.66,Entretenimento,Cartão de Débito
430,33,2023-01-18 21:00:00,450.39,Educação,Transferência Bancária
431,688,2023-01-18 22:00:00,900.42,Entretenimento,Transferência Bancária
432,460,2023-01-18 23:00:00,142.2,Alimentação,Cartão de Crédito
433,955,2023-01-19 00:00:00,392.83,Entretenimento,Transferência Bancária
434,883,2023-01-19 01:00:00,822.93,Saúde,Cartão de Crédito
435,470,2023-01-19 02:00:00,969.8,Educação,Dinheiro
436,375,2023-01-19 03:00:00,459.39,Educação,Cartão de Débito
437,22,2023-01-19 04:00:00,511.93,Educação,Cartão de Crédito
438,750,2023-01-19 05:00:00,576.45,Saúde,Cartão de Débito
439,670,2023-01-19 06:00:00,933.02,Transporte,Dinheiro
440,38,2023-01-19 07:00:00,859.62,Alimentação,Transferência Bancária
441,230,2023-01-19 08:00:00,178.9,Educação,Cartão de Crédito
442,365,2023-01-19 09:00:00,442.39,Entretenimento,Transferência Bancária
443,563,2023-01-19 10:00:00,469.36,Alimentação,Cartão de Débito
444,438,2023-01-19 11:00:00,791.21,Entretenimento,Cartão de Crédito
445,776,2023-01-19 12:00:00,606.86,Alimentação,Dinheiro
446,283,2023-01-19 13:00:00,657.68,Alimentação,Dinheiro
447,27,2023-01-19 14:00:00,998.22,Entretenimento,Transferência Bancária
448,226,2023-01-19 15:00:00,84.21,Entretenimento,Dinheiro
449,277,2023-01-19 16:00:00,230.78,Alimentação,Dinheiro
450,798,2023-01-19 17:00:00,413.82,Educação,Transferência Bancária
451,609,2023-01-19 18:00:00,354.3,Entretenimento,Transferência Bancária
452,284,2023-01-19 19:00:00,31.43,Saúde,Cartão de Crédito
453,879,2023-01-19 20:00:00,100.86,Saúde,Cartão de Crédito
454,960,2023-01-19 21:00:00,684.14,Alimentação,Transferência Bancária
455,481,2023-01-19 22:00:00,880.53,Transporte,Cartão de Débito
456,453,2023-01-19 23:00:00,519.08,Alimentação,Cartão de Débito
457,829,2023-01-20 00:00:00,543.8,Alimentação,Cartão de Crédito
458,816,2023-01-20 01:00:00,262.54,Educação,Cartão de Crédito
459,659,2023-01-20 02:00:00,770.2,Educação,Transferência Bancária
460,516,2023-01-20 03:00:00,754.28,Transporte,Cartão de Débito
461,547,2023-01-20 04:00:00,592.48,Transporte,Transferência Bancária
462,192,2023-01-20 05:00:00,220.54,Transporte,Cartão de Crédito
463,49,2023-01-20 06:00:00,106.05,Transporte,Dinheiro
464,512,2023-01-20 07:00:00,73.6,Transporte,Dinheiro
465,17,2023-01-20 08:00:00,596.77,Alimentação,Dinheiro
466,172,2023-01-20 09:00:00,826.78,Alimentação,Transferência Bancária
467,220,2023-01-20 10:00:00,859.75,Saúde,Cartão de Débito
468,158,2023-01-20 11:00:00,468.99,Saúde,Cartão de Crédito
469,477,2023-01-20 12:00:00,786.43,Entretenimento,Cartão de Débito
470,46,2023-01-20 13:00:00,947.41,Alimentação,Cartão de Débito
471,373,2023-01-20 14:00:00,282.42,Transporte,Cartão de Crédito
472,518,2023-01-20 15:00:00,403.98,Entretenimento,Cartão de Débito
473,99,2023-01-20 16:00:00,932.16,Educação,Dinheiro
474,892,2023-01-20 17:00:00,344.85,Alimentação,Cartão de Crédito
475,745,2023-01-20 18:00:00,914.74,Saúde,Dinheiro
476,37,2023-01-20 19:00:00,981.23,Alimentação,Transferência Bancária
477,280,2023-01-20 20:00:00,665.19,Alimentação,Dinheiro
478,349,2023-01-20 21:00:00,818.72,Alimentação,Transferência Bancária
479,497,2023-01-20 22:00:00,752.05,Alimentação,Transferência Bancária
480,302,2023-01-20 23:00:00,702.54,Educação,Cartão de Crédito
481,181,2023-01-21 00:00:00,313.86,Saúde,Dinheiro
482,607,2023-01-21 01:00:00,66.52,Alimentação,Dinheiro
483,99,2023-01-21 02:00:00,349.62,Educação,Dinheiro
484,700,2023-01-21 03:00:00,670.27,Entretenimento,Cartão de Crédito
485,993,2023-01-21 04:00:00,111.5,Alimentação,Transferência Bancária
486,116,2023-01-21 05:00:00,21.8,Educação,Transferência Bancária
487,191,2023-01-21 06:00:00,148.3,Transporte,Transferência Bancária
488,253,2023-01-21 07:00:00,718.58,Entretenimento,Cartão de Crédito
489,981,2023-01-21 08:00:00,973.07,Saúde,Cartão de Crédito
490,928,2023-01-21 09:00:00,983.23,Alimentação,Cartão de Débito
491,983,2023-01-21 10:00:00,499.04,Alimentação,Dinheiro
492,161,2023-01-21 11:00:00,870.66,Educação,Transferência Bancária
493,256,2023-01-21 12:00:00,739.46,Saúde,Cartão de Débito
494,323,2023-01-21 13:00:00,506.03,Transporte,Cartão de Débito
495,128,2023-01-21 14:00:00,577.03,Entretenimento,Dinheiro
496,18,2023-01-21 15:00:00,145.85,Saúde,Cartão de Crédito
497,793,2023-01-21 16:00:00,938.28,Alimentação,Cartão de Débito
498,735,2023-01-21 17:00:00,358.41,Educação,Cartão de Crédito
499,566,2023-01-21 18:00:00,451.69,Transporte,Cartão de Crédito
500,570,2023-01-21 19:00:00,674.94,Educação,Dinheiro
501,323,2023-01-21 20:00:00,340.56,Entretenimento,Cartão de Débito
502,872,2023-01-21 21:00:00,261.72,Saúde,Transferência Bancária
503,686,2023-01-21 22:00:00,634.74,Educação,Cartão de Débito
504,792,2023-01-21 23:00:00,34.73,Educação,Transferência Bancária
505,626,2023-01-22 00:00:00,723.52,Alimentação,Transferência Bancária
506,288,2023-01-22 01:00:00,518.88,Educação,Cartão de Crédito
507,943,2023-01-22 02:00:00,609.7,Transporte,Transferência Bancária
508,854,2023-01-22 03:00:00,635.56,Saúde,Dinheiro
509,663,2023-01-22 04:00:00,531.78,Entretenimento,Cartão de Débito
510,962,2023-01-22 05:00:00,586.71,Educação,Cartão de Crédito
511,639,2023-01-22 06:00:00,686.95,Transporte,Cartão de Crédito
512,155,2023-01-22 07:00:00,755.59,Entretenimento,Transferência Bancária
513,490,2023-01-22 08:00:00,730.18,Transporte,Cartão de Crédito
514,386,2023-01-22 09:00:00,870.92,Educação,Dinheiro
515,986,2023-01-22 10:00:00,197.55,Educação,Dinheiro
516,785,2023-01-22 11:00:00,407.14,Saúde,Cartão de Crédito
517,104,2023-01-22 12:00:00,948.32,Alimentação,Cartão de Crédito
518,929,2023-01-22 13:00:00,402.62,Transporte,Dinheiro
519,393,2023-01-22 14:00:00,133.62,Alimentação,Transferência Bancária
520,811,2023-01-22 15:00:00,530.19,Alimentação,Cartão de Crédito
521,246,2023-01-22 16:00:00,118.4,Entretenimento,Transferência Bancária
522,176,2023-01-22 17:00:00,210.82,Entretenimento,Cartão de Crédito
523,39,2023-01-22 18:00:00,998.34,Transporte,Dinheiro
524,477,2023-01-22 19:00:00,545.95,Alimentação,Cartão de Crédito
525,682,2023-01-22 20:00:00,291.22,Saúde,Cartão de Crédito
526,759,2023-01-22 21:00:00,994.83,Alimentação,Cartão de Crédito
527,538,2023-01-22 22:00:00,966.89,Entretenimento,Dinheiro
528,867,2023-01-22 23:00:00,446.33,Alimentação,Dinheiro
529,818,2023-01-23 00:00:00,267.8,Educação,Dinheiro
530,921,2023-01-23 01:00:00,840.02,Educação,Cartão de Débito
531,408,2023-01-23 02:00:00,718.46,Saúde,Cartão de Débito
532,525,2023-01-23 03:00:00,690.07,Transporte,Cartão de Débito
533,828,2023-01-23 04:00:00,894.18,Alimentação,Cartão de Débito
534,506,2023-01-23 05:00:00,692.52,Educação,Dinheiro
535,903,2023-01-23 06:00:00,290.96,Transporte,Cartão de Crédito
536,825,2023-01-23 07:00:00,696.92,Educação,Dinheiro
537,36,2023-01-23 08:00:00,312.76,Transporte,Cartão de Débito
538,685,2023-01-23 09:00:00,761.65,Transporte,Transferência Bancária
539,20,2023-01-23 10:00:00,623.55,Educação,Transferência Bancária
540,321,2023-01-23 11:00:00,86.64,Entretenimento,Dinheiro
541,776,2023-01-23 12:00:00,517.71,Transporte,Cartão de Crédito
542,512,2023-01-23 13:00:00,349.87,Alimentação,Cartão de Débito
543,400,2023-01-23 14:00:00,335.28,Educação,Cartão de Crédito
544,654,2023-01-23 15:00:00,606.23,Entretenimento,Cartão de Crédito
545,972,2023-01-23 16:00:00,329.1,Educação,Cartão de Crédito
546,883,2023-01-23 17:00:00,779.12,Saúde,Cartão de Débito
547,471,2023-01-23 18:00:00,80.08,Alimentação,Dinheiro
548,143,2023-01-23 19:00:00,663.78,Saúde,Cartão de Débito
549,92,2023-01-23 20:00:00,811.1,Transporte,Cartão de Débito
550,354,2023-01-23 21:00:00,676.1,Transporte,Dinheiro
551,834,2023-01-23 22:00:00,502.26,Saúde,Dinheiro
552,800,2023-01-23 23:00:00,950.8,Saúde,Dinheiro
553,727,2023-01-24 00:00:00,306.94,Transporte,Transferência Bancária
554,959,2023-01-24 01:00:00,28.98,Entretenimento,Transferência Bancária
555,854,2023-01-24 02:00:00,437.67,Alimentação,Dinheiro
556,51,2023-01-24 03:00:00,42.68,Educação,Cartão de Crédito
557,665,2023-01-24 04:00:00,954.4,Saúde,Transferência Bancária
558,698,2023-01-24 05:00:00,217.82,Alimentação,Cartão de Débito
559,575,2023-01-24 06:00:00,791.04,Educação,Cartão de Débito
560,190,2023-01-24 07:00:00,776.83,Educação,Transferência Bancária
561,125,2023-01-24 08:00:00,225.55,Saúde,Cartão de Débito
562,150,2023-01-24 09:00:00,625.01,Entretenimento,Dinheiro
563,314,2023-01-24 10:00:00,57.6,Entretenimento,Cartão de Débito
564,570,2023-01-24 11:00:00,488.74,Alimentação,Transferência Bancária
565,342,2023-01-24 12:00:00,24.5,Alimentação,Cartão de Crédito
566,305,2023-01-24 13:00:00,921.93,Transporte,Cartão de Débito
567,692,2023-01-24 14:00:00,976.33,Entretenimento,Cartão de Débito
568,682,2023-01-24 15:00:00,230.06,Alimentação,Cartão de Crédito
569,838,2023-01-24 16:00:00,216.02,Transporte,Transferência Bancária
570,783,2023-01-24 17:00:00,756.18,Educação,Cartão de Crédito
571,54,2023-01-24 18:00:00,260.85,Alimentação,Cartão de Débito
572,444,2023-01-24 19:00:00,896.13,Transporte,Transferência Bancária
573,613,2023-01-24 20:00:00,578.19,Entretenimento,Dinheiro
574,993,2023-01-24 21:00:00,357.27,Educação,Transferência Bancária
575,264,2023-01-24 22:00:00,834.37,Alimentação,Transferência Bancária
576,53,2023-01-24 23:00:00,498.47,Entretenimento,Dinheiro
577,572,2023-01-25 00:00:00,912.52,Educação,Transferência Bancária
578,620,2023-01-25 01:00:00,928.73,Saúde,Cartão de Débito
579,5,2023-01-25 02:00:00,173.77,Entretenimento,Cartão de Débito
580,103,2023-01-25 03:00:00,12.3,Saúde,Cartão de Débito
581,196,2023-01-25 04:00:00,984.09,Alimentação,Cartão de Débito
582,774,2023-01-25 05:00:00,907.08,Transporte,Dinheiro
583,877,2023-01-25 06:00:00,64.89,Alimentação,Cartão de Débito
584,992,2023-01-25 07:00:00,834.7,Entretenimento,Transferência Bancária
585,884,2023-01-25 08:00:00,463.23,Saúde,Cartão de Crédito
586,350,2023-01-25 09:00:00,266.37,Saúde,Dinheiro
587,47,2023-01-25 10:00:00,879.96,Educação,Dinheiro
588,867,2023-01-25 11:00:00,204.7,Alimentação,Cartão de Crédito
589,823,2023-01-25 12:00:00,947.83,Alimentação,Cartão de Débito
590,936,2023-01-25 13:00:00,213.57,Entretenimento,Cartão de Débito
591,820,2023-01-25 14:00:00,617.55,Saúde,Transferência Bancária
592,656,2023-01-25 15:00:00,230.86,Entretenimento,Cartão de Débito
593,269,2023-01-25 16:00:00,550.21,Entretenimento,Cartão de Débito
594,370,2023-01-25 17:00:00,687.14,Saúde,Transferência Bancária
595,636,2023-01-25 18:00:00,198.33,Entretenimento,Cartão de Débito
596,106,2023-01-25 19:00:00,525.68,Saúde,Cartão de Crédito
597,670,2023-01-25 20:00:00,474.37,Entretenimento,Cartão de Débito
598,659,2023-01-25 21:00:00,80.33,Transporte,Cartão de Crédito
599,657,2023-01-25 22:00:00,820.12,Entretenimento,Cartão de Crédito
600,120,2023-01-25 23:00:00,342.33,Entretenimento,Cartão de Crédito
601,831,2023-01-26 00:00:00,578.84,Transporte,Cartão de Débito
602,787,2023-01-26 01:00:00,519.64,Alimentação,Cartão de Débito
603,604,2023-01-26 02:00:00,518.13,Saúde,Dinheiro
604,58,2023-01-26 03:00:00,116.15,Educação,Transferência Bancária
605,951,2023-01-26 04:00:00,429.25,Transporte,Transferência Bancária
606,346,2023-01-26 05:00:00,457.84,Alimentação,Dinheiro
607,741,2023-01-26 06:00:00,736.31,Entretenimento,Cartão de Crédito
608,474,2023-01-26 07:00:00,841.62,Alimentação,Transferência Bancária
609,117,2023-01-26 08:00:00,549.53,Transporte,Dinheiro
610,830,2023-01-26 09:00:00,95.92,Entretenimento,Cartão de Crédito
611,791,2023-01-26 10:00:00,244.48,Alimentação,Dinheiro
612,127,2023-01-26 11:00:00,173.28,Educação,Cartão de Débito
613,393,2023-01-26 12:00:00,133.37,Saúde,Cartão de Débito
614,908,2023-01-26 13:00:00,372.24,Saúde,Cartão de Crédito
615,641,2023-01-26 14:00:00,237.1,Transporte,Cartão de Crédito
616,58,2023-01-26 15:00:00,226.12,Entretenimento,Cartão de Débito
617,634,2023-01-26 16:00:00,64.15,Entretenimento,Transferência Bancária
618,513,2023-01-26 17:00:00,27.49,Saúde,Transferência Bancária
619,751,2023-01-26 18:00:00,111.74,Alimentação,Cartão de Débito
620,802,2023-01-26 19:00:00,180.48,Entretenimento,Transferência Bancária
621,96,2023-01-26 20:00:00,436.67,Educação,Cartão de Débito
622,638,2023-01-26 21:00:00,515.42,Educação,Dinheiro
623,118,2023-01-26 22:00:00,149.19,Entretenimento,Dinheiro
624,560,2023-01-26 23:00:00,430.54,Entretenimento,Dinheiro
625,601,2023-01-27 00:00:00,348.33,Saúde,Transferência Bancária
626,488,2023-01-27 01:00:00,191.59,Transporte,Dinheiro
627,237,2023-01-27 02:00:00,16.77,Saúde,Cartão de Crédito
628,885,2023-01-27 03:00:00,472.35,Transporte,Cartão de Crédito
629,897,2023-01-27 04:00:00,688.8,Educação,Dinheiro
630,272,2023-01-27 05:00:00,234.01,Transporte,Cartão de Crédito
631,189,2023-01-27 06:00:00,140.49,Saúde,Dinheiro
632,999,2023-01-27 07:00:00,888.17,Entretenimento,Dinheiro
633,704,2023-01-27 08:00:00,282.27,Transporte,Cartão de Débito
634,447,2023-01-27 09:00:00,231.38,Saúde,Dinheiro
635,581,2023-01-27 10:00:00,858.53,Educação,Cartão de Crédito
636,790,2023-01-27 11:00:00,818.94,Transporte,Transferência Bancária
637,861,2023-01-27 12:00:00,453.86,Educação,Dinheiro
638,247,2023-01-27 13:00:00,494.35,Educação,Cartão de Débito
639,963,2023-01-27 14:00:00,225.57,Alimentação,Cartão de Crédito
640,76,2023-01-27 15:00:00,87.52,Transporte,Cartão de Débito
641,154,2023-01-27 16:00:00,577.7,Saúde,Dinheiro
642,656,2023-01-27 17:00:00,107.36,Transporte,Dinheiro
643,435,2023-01-27 18:00:00,454.78,Transporte,Dinheiro
644,997,2023-01-27 19:00:00,941.09,Educação,Dinheiro
645,86,2023-01-27 20:00:00,953.31,Educação,Cartão de Crédito
646,697,2023-01-27 21:00:00,246.94,Educação,Transferência Bancária
647,285,2023-01-27 22:00:00,627.87,Educação,Dinheiro
648,974,2023-01-27 23:00:00,479.34,Saúde,Cartão de Débito
649,220,2023-01-28 00:00:00,876.93,Entretenimento,Cartão de Crédito
650,69,2023-01-28 01:00:00,278.72,Alimentação,Cartão de Crédito
651,47,2023-01-28 02:00:00,13.67,Educação,Cartão de Crédito
652,94,2023-01-28 03:00:00,170.94,Educação,Cartão de Débito
653,750,2023-01-28 04:00:00,356.03,Alimentação,Transferência Bancária
654,958,2023-01-28 05:00:00,322.56,Educação,Cartão de Débito
655,453,2023-01-28 06:00:00,793.45,Entretenimento,Cartão de Débito
656,204,2023-01-28 07:00:00,683.76,Transporte,Cartão de Débito
657,912,2023-01-28 08:00:00,306.56,Alimentação,Dinheiro
658,218,2023-01-28 09:00:00,463.17,Saúde,Dinheiro
659,474,2023-01-28 10:00:00,104.6,Alimentação,Cartão de Débito
660,432,2023-01-28 11:00:00,899.16,Entretenimento,Cartão de Débito
661,341,2023-01-28 12:00:00,936.07,Saúde,Dinheiro
662,551,2023-01-28 13:00:00,980.01,Transporte,Dinheiro
663,612,2023-01-28 14:00:00,869.87,Educação,Transferência Bancária
664,289,2023-01-28 15:00:00,182.22,Alimentação,Cartão de Débito
665,254,2023-01-28 16:00:00,55.73,Saúde,Cartão de Crédito
666,734,2023-01-28 17:00:00,583.8,Alimentação,Transferência Bancária
667,357,2023-01-28 18:00:00,913.48,Transporte,Cartão de Crédito
668,23,2023-01-28 19:00:00,185.58,Alimentação,Transferência Bancária
669,762,2023-01-28 20:00:00,16.97,Saúde,Cartão de Débito
670,522,2023-01-28 21:00:00,807.44,Entretenimento,Cartão de Crédito
671,758,2023-01-28 22:00:00,86.03,Saúde,Dinheiro
672,837,2023-01-28 23:00:00,419.57,Alimentação,Transferência Bancária
673,100,2023-01-29 00:00:00,682.1,Transporte,Cartão de Crédito
674,802,2023-01-29 01:00:00,244.43,Educação,Transferência Bancária
675,180,2023-01-29 02:00:00,93.12,Educação,Cartão de Débito
676,223,2023-01-29 03:00:00,772.32,Transporte,Cartão de Crédito
677,906,2023-01-29 04:00:00,633.87,Alimentação,Cartão de Crédito
678,762,2023-01-29 05:00:00,988.61,Transporte,Cartão de Crédito
679,659,2023-01-29 06:00:00,350.86,Alimentação,Transferência Bancária
680,442,2023-01-29 07:00:00,71.14,Saúde,Dinheiro
681,608,2023-01-29 08:00:00,737.01,Entretenimento,Dinheiro
682,769,2023-01-29 09:00:00,526.52,Alimentação,Dinheiro
683,325,2023-01-29 10:00:00,221.07,Educação,Cartão de Débito
684,516,2023-01-29 11:00:00,783.91,Educação,Cartão de Crédito
685,16,2023-01-29 12:00:00,211.72,Entretenimento,Dinheiro
686,792,2023-01-29 13:00:00,268.06,Alimentação,Dinheiro
687,336,2023-01-29 14:00:00,101.6,Entretenimento,Cartão de Crédito
688,759,2023-01-29 15:00:00,405.44,Saúde,Cartão de Débito
689,258,2023-01-29 16:00:00,424.74,Entretenimento,Transferência Bancária
690,497,2023-01-29 17:00:00,519.42,Saúde,Transferência Bancária
691,988,2023-01-29 18:00:00,711.87,Educação,Transferência Bancária
692,896,2023-01-29 19:00:00,907.04,Saúde,Cartão de Crédito
693,160,2023-01-29 20:00:00,146.36,Alimentação,Cartão de Débito
694,475,2023-01-29 21:00:00,63.8,Alimentação,Cartão de Crédito
695,852,2023-01-29 22:00:00,28.35,Alimentação,Transferência Bancária
696,664,2023-01-29 23:00:00,152.19,Alimentação,Dinheiro
